PassengerId,Survived,Age,SibSp,Ticket,Parch,Fare,Sex_female,Pclass_3,Pclass_2,Pclass_1,Embarked_C,Embarked_Q,Embarked_S,Mr,Mrs,Miss,Master,Dr,OtherTitles,With_Cabin,Old,Kid
529,0,39.0,0,3101296,0,7.925,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
530,0,23.0,2,29104,1,11.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
531,1,2.0,1,26360,1,26.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
532,0,29.69911764705882,0,2641,0,7.2292,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
533,0,17.0,1,2690,1,7.2292,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
534,1,29.69911764705882,0,2668,2,22.3583,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
535,0,30.0,0,315084,0,8.6625,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
536,1,7.0,0,13529,2,26.25,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
537,0,45.0,0,113050,0,26.55,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
538,1,30.0,0,17761,0,106.425,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
539,0,29.69911764705882,0,364498,0,14.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
540,1,22.0,0,13568,2,49.5,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
541,1,36.0,0,5735,2,71.0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
542,0,9.0,4,347082,2,31.275,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
543,0,11.0,4,347082,2,31.275,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
544,1,32.0,1,2908,0,26.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
545,0,50.0,1,17761,0,106.425,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
546,0,64.0,0,693,0,26.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
547,1,19.0,1,2908,0,26.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
548,1,29.69911764705882,0,2146,0,13.8625,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
549,0,33.0,1,363291,1,20.525,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
550,1,8.0,1,33112,1,36.75,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
551,1,17.0,0,17421,2,110.8833,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
552,0,27.0,0,244358,0,26.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
553,0,29.69911764705882,0,330979,0,7.8292,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
554,1,22.0,0,2620,0,7.225,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
555,1,22.0,0,347085,0,7.775,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
556,0,62.0,0,113807,0,26.55,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
557,1,48.0,1,11755,0,39.6,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
558,0,29.69911764705882,0,17757,0,227.525,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
559,1,39.0,1,110413,1,79.65,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
560,1,36.0,1,345572,0,17.4,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
561,0,29.69911764705882,0,372622,0,7.75,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
562,0,40.0,0,349251,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
563,0,28.0,0,218629,0,13.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
564,0,29.69911764705882,0,392082,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
565,0,29.69911764705882,0,392087,0,8.05,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
566,0,24.0,2,48871,0,24.15,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
567,0,19.0,0,349205,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
568,0,29.0,0,349909,4,21.075,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
569,0,29.69911764705882,0,2686,0,7.2292,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
570,1,32.0,0,350417,0,7.8542,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
571,1,62.0,0,752,0,10.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
572,1,53.0,2,11769,0,51.4792,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
573,1,36.0,0,17474,0,26.3875,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
574,1,29.69911764705882,0,14312,0,7.75,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
575,0,16.0,0,20589,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
576,0,19.0,0,358585,0,14.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
577,1,34.0,0,243880,0,13.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
578,1,39.0,1,13507,0,55.9,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
579,0,29.69911764705882,1,2689,0,14.4583,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
580,1,32.0,0,3101286,0,7.925,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
581,1,25.0,1,237789,1,30.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
582,1,39.0,1,17421,1,110.8833,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
583,0,54.0,0,28403,0,26.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
584,0,36.0,0,13049,0,40.125,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
585,0,29.69911764705882,0,3411,0,8.7125,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
586,1,18.0,0,110413,2,79.65,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
587,0,47.0,0,237565,0,15.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
588,1,60.0,1,13567,1,79.2,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
589,0,22.0,0,14973,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
590,0,29.69911764705882,0,3235,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
591,0,35.0,0,3101273,0,7.125,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
592,1,52.0,1,36947,0,78.2667,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
593,0,47.0,0,3902,0,7.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
594,0,29.69911764705882,0,364848,2,7.75,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
595,0,37.0,1,29037,0,26.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
596,0,36.0,1,345773,1,24.15,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
597,1,29.69911764705882,0,248727,0,33.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
598,0,49.0,0,500,0,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
599,0,29.69911764705882,0,2664,0,7.225,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
600,1,49.0,1,17485,0,56.9292,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
601,1,24.0,2,243847,1,27.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
602,0,29.69911764705882,0,349214,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
603,0,29.69911764705882,0,113796,0,42.4,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
604,0,44.0,0,364511,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
605,1,35.0,0,111426,0,26.55,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
606,0,36.0,1,349910,0,15.55,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
607,0,30.0,0,349246,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
608,1,27.0,0,113804,0,30.5,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
609,1,22.0,1,2123,2,41.5792,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
610,1,40.0,0,17582,0,153.4625,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
611,0,39.0,1,347082,5,31.275,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
612,0,29.69911764705882,0,3101305,0,7.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
613,1,29.69911764705882,1,367230,0,15.5,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
614,0,29.69911764705882,0,370377,0,7.75,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
615,0,35.0,0,364512,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
616,1,24.0,1,220845,2,65.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
617,0,34.0,1,347080,1,14.4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
618,0,26.0,1,3336,0,16.1,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
619,1,4.0,2,230136,1,39.0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
620,0,26.0,0,31028,0,10.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
621,0,27.0,1,2659,0,14.4542,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
622,1,42.0,1,11753,0,52.5542,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
623,1,20.0,1,2653,1,15.7417,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
624,0,21.0,0,350029,0,7.8542,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
625,0,21.0,0,54636,0,16.1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
626,0,61.0,0,36963,0,32.3208,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
627,0,57.0,0,219533,0,12.35,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
628,1,21.0,0,13502,0,77.9583,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
629,0,26.0,0,349224,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
630,0,29.69911764705882,0,334912,0,7.7333,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
631,1,80.0,0,27042,0,30.0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
632,0,51.0,0,347743,0,7.0542,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
633,1,32.0,0,13214,0,30.5,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
634,0,29.69911764705882,0,112052,0,0.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
635,0,9.0,3,347088,2,27.9,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
636,1,28.0,0,237668,0,13.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
637,0,32.0,0,3101292,0,7.925,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
638,0,31.0,1,31921,1,26.25,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
639,0,41.0,0,3101295,5,39.6875,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
640,0,29.69911764705882,1,376564,0,16.1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
641,0,20.0,0,350050,0,7.8542,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
642,1,24.0,0,17477,0,69.3,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
643,0,2.0,3,347088,2,27.9,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
644,1,29.69911764705882,0,1601,0,56.4958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
645,1,0.75,2,2666,1,19.2583,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
646,1,48.0,1,17572,0,76.7292,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
647,0,19.0,0,349231,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
648,1,56.0,0,13213,0,35.5,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
649,0,29.69911764705882,0,751,0,7.55,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
650,1,23.0,0,2314,0,7.55,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
651,0,29.69911764705882,0,349221,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
652,1,18.0,0,231919,1,23.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
653,0,21.0,0,8475,0,8.4333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
654,1,29.69911764705882,0,330919,0,7.8292,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
655,0,18.0,0,365226,0,6.75,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
656,0,24.0,2,14879,0,73.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
657,0,29.69911764705882,0,349223,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
658,0,32.0,1,364849,1,15.5,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
659,0,23.0,0,29751,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
660,0,58.0,0,35273,2,113.275,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
661,1,50.0,2,17611,0,133.65,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
662,0,40.0,0,2623,0,7.225,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
663,0,47.0,0,5727,0,25.5875,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
664,0,36.0,0,349210,0,7.4958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
665,1,20.0,1,3101285,0,7.925,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
666,0,32.0,2,14879,0,73.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
667,0,25.0,0,234686,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
668,0,29.69911764705882,0,312993,0,7.775,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
669,0,43.0,0,3536,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
670,1,29.69911764705882,1,19996,0,52.0,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
671,1,40.0,1,29750,1,39.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
672,0,31.0,1,12750,0,52.0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
673,0,70.0,0,24580,0,10.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
674,1,31.0,0,244270,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
675,0,29.69911764705882,0,239856,0,0.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
676,0,18.0,0,349912,0,7.775,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
677,0,24.5,0,342826,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
678,1,18.0,0,4138,0,9.8417,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
679,0,43.0,1,2144,6,46.9,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
680,1,36.0,0,17755,1,512.3292,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
681,0,29.69911764705882,0,330935,0,8.1375,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
682,1,27.0,0,17572,0,76.7292,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
683,0,20.0,0,6563,0,9.225,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
684,0,14.0,5,2144,2,46.9,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
685,0,60.0,1,29750,1,39.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
686,0,25.0,1,2123,2,41.5792,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
687,0,14.0,4,3101295,1,39.6875,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
688,0,19.0,0,349228,0,10.1708,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
689,0,18.0,0,350036,0,7.7958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
690,1,15.0,0,24160,1,211.3375,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
691,1,31.0,1,17474,0,57.0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
692,1,4.0,0,349256,1,13.4167,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
693,1,29.69911764705882,0,1601,0,56.4958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
694,0,25.0,0,2672,0,7.225,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
695,0,60.0,0,113800,0,26.55,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
696,0,52.0,0,248731,0,13.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
697,0,44.0,0,363592,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
698,1,29.69911764705882,0,35852,0,7.7333,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
699,0,49.0,1,17421,1,110.8833,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
700,0,42.0,0,348121,0,7.65,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
701,1,18.0,1,17757,0,227.525,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
702,1,35.0,0,17475,0,26.2875,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
703,0,18.0,0,2691,1,14.4542,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
704,0,25.0,0,36864,0,7.7417,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
705,0,26.0,1,350025,0,7.8542,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
706,0,39.0,0,250655,0,26.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
707,1,45.0,0,223596,0,13.5,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
708,1,42.0,0,17476,0,26.2875,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
709,1,22.0,0,113781,0,151.55,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
710,1,29.69911764705882,1,2661,1,15.2458,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
711,1,24.0,0,17482,0,49.5042,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
712,0,29.69911764705882,0,113028,0,26.55,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
713,1,48.0,1,19996,0,52.0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
714,0,29.0,0,7545,0,9.4833,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
715,0,52.0,0,250647,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
716,0,19.0,0,348124,0,7.65,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
717,1,38.0,0,17757,0,227.525,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
718,1,27.0,0,34218,0,10.5,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
719,0,29.69911764705882,0,36568,0,15.5,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
720,0,33.0,0,347062,0,7.775,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
721,1,6.0,0,248727,1,33.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
722,0,17.0,1,350048,0,7.0542,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
723,0,34.0,0,12233,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
724,0,50.0,0,250643,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
725,1,27.0,1,113806,0,53.1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
726,0,20.0,0,315094,0,8.6625,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
727,1,30.0,3,31027,0,21.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
728,1,29.69911764705882,0,36866,0,7.7375,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
729,0,25.0,1,236853,0,26.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
730,0,25.0,1,3101271,0,7.925,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
731,1,29.0,0,24160,0,211.3375,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
732,0,11.0,0,2699,0,18.7875,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
733,0,29.69911764705882,0,239855,0,0.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
734,0,23.0,0,28425,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
735,0,23.0,0,233639,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
736,0,28.5,0,54636,0,16.1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
737,0,48.0,1,6608,3,34.375,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
738,1,35.0,0,17755,0,512.3292,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
739,0,29.69911764705882,0,349201,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
740,0,29.69911764705882,0,349218,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
741,1,29.69911764705882,0,16988,0,30.0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
742,0,36.0,1,19877,0,78.85,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
743,1,21.0,2,17608,2,262.375,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
744,0,24.0,1,376566,0,16.1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
745,1,31.0,0,3101288,0,7.925,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
746,0,70.0,1,5735,1,71.0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
747,0,16.0,1,2673,1,20.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
748,1,30.0,0,250648,0,13.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
749,0,19.0,1,113773,0,53.1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
750,0,31.0,0,335097,0,7.75,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
751,1,4.0,1,29103,1,23.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
752,1,6.0,0,392096,1,12.475,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
753,0,33.0,0,345780,0,9.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
754,0,23.0,0,349204,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
755,1,48.0,1,220845,2,65.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
756,1,0.67,1,250649,1,14.5,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
757,0,28.0,0,350042,0,7.7958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
758,0,18.0,0,29108,0,11.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
759,0,34.0,0,363294,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
760,1,33.0,0,110152,0,86.5,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
761,0,29.69911764705882,0,358585,0,14.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
762,0,41.0,0,3101272,0,7.125,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
763,1,20.0,0,2663,0,7.2292,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
764,1,36.0,1,113760,2,120.0,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
765,0,16.0,0,347074,0,7.775,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
766,1,51.0,1,13502,0,77.9583,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
767,0,29.69911764705882,0,112379,0,39.6,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
768,0,30.5,0,364850,0,7.75,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
769,0,29.69911764705882,1,371110,0,24.15,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
770,0,32.0,0,8471,0,8.3625,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
771,0,24.0,0,345781,0,9.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
772,0,48.0,0,350047,0,7.8542,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
773,0,57.0,0,3,0,10.5,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
774,0,29.69911764705882,0,2674,0,7.225,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
775,1,54.0,1,29105,3,23.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
776,0,18.0,0,347078,0,7.75,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
777,0,29.69911764705882,0,383121,0,7.75,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
778,1,5.0,0,364516,0,12.475,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
779,0,29.69911764705882,0,36865,0,7.7375,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
780,1,43.0,0,24160,1,211.3375,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
781,1,13.0,0,2687,0,7.2292,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
782,1,17.0,1,17474,0,57.0,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
783,0,29.0,0,113501,0,30.0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
784,0,29.69911764705882,1,6607,2,23.45,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
785,0,25.0,0,3101312,0,7.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
786,0,25.0,0,374887,0,7.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
787,1,18.0,0,3101265,0,7.4958,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
788,0,8.0,4,382652,1,29.125,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
789,1,1.0,1,2315,2,20.575,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
790,0,46.0,0,17593,0,79.2,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
791,0,29.69911764705882,0,12460,0,7.75,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
792,0,16.0,0,239865,0,26.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
793,0,29.69911764705882,8,2343,2,69.55,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
794,0,29.69911764705882,0,17600,0,30.6958,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
